FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,SPIELPLATZ_DETAIL,TYP_DETAIL,SE_ANNO_CAD_DATA
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c21,492038,POINT (16.388726622409877 48.266718293625175),Franz-Polly-Park,21,"Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserspiel, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c22,492039,POINT (16.315117208629303 48.20642847183363),Rohrauerpark,15,"Balancieren, Basketball, Fußball, Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis","Ballspielkäfig, Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c23,492040,POINT (16.375873856753994 48.25056914078959),PA Luntzgasse,20,"Rutschen, Sandspielen, Schaukeln",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c24,492041,POINT (16.384502189754265 48.176046792941705),Mundypark,10,"Basketball, Fußball, Schaukeln, Tischtennis","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c25,492042,POINT (16.33323839446721 48.19448847773008),PA Friedrichsplatz,15,Spieltier,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c26,492043,POINT (16.449048637383026 48.26910953476362),Hedwig-und-Johann-Schneider-Park,21,"Balancieren, Fußball, Hängematte, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c27,492044,POINT (16.40246449285417 48.205692683443985),Prater,2,"Beachvolleyball, Fitness","Ballspielplatz, Generationenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c28,492045,POINT (16.406251237558077 48.20405327436407),Prater,2,"Balancieren, Drehen, Klettern, Rodelhügel, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Seilbahn, Spieltier, Wasserspiel","Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c29,492046,POINT (16.40605152512735 48.20610425517788),Prater,2,"Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Tischtennis","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c2a,492047,POINT (16.401829512915633 48.21098770391188),Prater,2,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c2b,492048,POINT (16.400361717154073 48.212158333839504),Prater,2,"BMX, Beachvolleyball, Drehen, Fitness, Klettern, Rutschen, Sandspielen, Schaukeln, Skaten, Slackline, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c2c,492049,POINT (16.398927182596704 48.21421439913451),Prater,2,"Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c2d,492050,POINT (16.399121288941995 48.213065229379765),Prater,2,"Hängematte, Klettern",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c2e,492051,POINT (16.40128526022112 48.21312018693774),Prater,2,"Balancieren, Hüpfen, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c2f,492052,POINT (16.406253028152083 48.210975078008836),Prater,2,"Drehen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c30,492053,POINT (16.417497781829823 48.203188426256354),Prater,2,"Klettern, Rutschen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c31,492054,POINT (16.437305875704276 48.20034481981179),Prater,2,"Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c32,492055,POINT (16.429888237150347 48.19945251339197),Prater,2,Disc-Golf,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c33,492056,POINT (16.418726010740862 48.201879063402515),Prater,2,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c34,492057,POINT (16.423122001723367 48.199946832208624),Prater,2,Disc-Golf,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c35,492058,POINT (16.424649391954354 48.20124387636334),Prater,2,Disc-Golf,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c36,492059,POINT (16.417062099209122 48.199129657520466),Prater,2,"Karussell, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserpiel",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c37,492060,POINT (16.43428182379751 48.19540240098228),Prater,2,"Balancieren, Hüpfen, Klettern, Reck, Rutschen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c38,492061,POINT (16.441352986385436 48.196614798023816),Prater,2,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c39,492062,POINT (16.441614890051973 48.19255283101402),Prater,2,"Karussell, Klangspiel, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c3a,492063,POINT (16.35442303012825 48.20367921292766),PA Stiftgasse,7,"Balancieren, Sandspielen, Trampolin",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c3b,492064,POINT (16.449764576768658 48.23765018890241),PA Strakaweg,22,"Basketball, Fußball, Rutschen, Sandspiel, Schaukeln, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c3c,492065,POINT (16.38368310345039 48.26924671749114),PA Lorettowiese,21,"Balancieren, Beachvolleyball, Fitness, Fußball, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Skaten, Streetball, Wasserspiel, Wippen","Ballspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c3d,492066,POINT (16.384978261315666 48.26985536073065),PA Lorettowiese,21,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c3e,492067,POINT (16.282542103277375 48.14498723729131),Fridtjof-Nansen-Park,23,"Basketball, Beachvolleyball, Drehen, Fitness, Fußball, Karussell, Klettern, Rodelhügel, Rutschen, Sandspielen, Schaukeln, Skaten, Tischtennis, Wippen","Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c3f,492068,POINT (16.338533133804646 48.1850402150218),PA Haebergasse,12,"Klettern, Rutschen, Sandspielen, Schaukeln, Slackline, Wippen","Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c40,492069,POINT (16.314297298979035 48.12855922238425),GA Basler Gasse,23,"Balancieren, Hüpfen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c41,492070,POINT (16.255584274569184 48.208724541135865),PA Hüttelbergstraße,14,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c42,492071,POINT (16.334642476706637 48.18466410995038),PA Bruno-Pittermann-Platz,12,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c43,492072,POINT (16.387897994573972 48.224805191954374),PA Rueppgasse,2,"Balancieren, Fußball, Klettern, Sandspielen, Schaukeln, Tischtennis","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c44,492073,POINT (16.337981405712863 48.18794199937196),Jugendaktivzone,15,"Basketball, Fußball, Klettern, Volleyball","Ballspielkäfig, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c45,492074,POINT (16.312799507336567 48.25043032861588),PA Am Neustiftblick,19,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c46,492075,POINT (16.39968549390637 48.25487906042279),PA Bodenstedtgasse,21,"Fitness, Karussell, Skaten","Generationenspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c47,492076,POINT (16.37169755781702 48.18694343651872),PA Schelleingasse,4,"Basketball, Fußball, Klettern, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c48,492077,POINT (16.352559686767314 48.19418434914222),Helene-Heppe-Park,6,"Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c49,492078,POINT (16.339453197222767 48.18957457129981),Fritz-Imhoff-Park,6,"Basketball, Klettern, Rutschen, Sand-Matsch, Schaukeln, Slacklining, Volleyball, Wasserspiel, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c4a,492079,POINT (16.30949545528295 48.21266971351738),PA Stillfriedplatz,16,"Basketball, Drehen, Fitness, Fußball, Klettern, Sandspiel, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c4b,493488,POINT (16.273681261415046 48.16465933059268),Anna-Freud-Park,13,"Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c4c,493489,POINT (16.274731530174193 48.16464136484003),Anna-Freud-Park,13,Basketball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c4d,493490,POINT (16.337642956181053 48.24304202510012),PA In der Krim,19,"Balancieren, Basketball, Rutschen, Sandspielen, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c4e,493491,POINT (16.44884780309043 48.27218141315248),PA Gitlbauergasse,21,"Basketball, Beachvolleyball, Drehscheibe, Fitness, Fußball, Parkour, Schaukel, Seilbahn, Skaten","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c4f,493492,POINT (16.31339783837676 48.130651016599046),PA Siedlung Wienerflur,23,"Basketball, Fitness, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Wippen","Ballspielkäfig, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c50,493493,POINT (16.46591998122903 48.23305438870128),PA Am Krautgarten,22,"Hängematte, Klettern, Rutschen, Schaukeln, Wippen",sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c51,493494,POINT (16.306078573829666 48.1980109013941),Ludwig-Zatzka-Park,14,"Generationenspielplatz, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserspiel","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c52,493495,POINT (16.361375016270134 48.189951683180674),Schütte-Lihotzky-Park,5,"Basketball, Bodenspiel, Klettern, Rutschen, Sandkiste, Schaukeln","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c53,493496,POINT (16.460536156163478 48.15375398897503),PA Am Leberberg,11,"Basketball, Beachvolleyball, Klettern, Rutschen, Sandspielen, Schaukeln, Skaten, Trampolin, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz, Wasserspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c54,493497,POINT (16.461961033918644 48.15334404921309),PA Am Leberberg,11,"Rutschen, Sandspielen, Schaukeln, Tischtennis","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c55,493498,POINT (16.411099503309753 48.169082677007424),PA Ludwig-Kralik-Weg,11,"Fußball, Volleyball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c56,493499,POINT (16.402775030510615 48.24769286413427),PA Angeliwiese,21,"Balancieren, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Spieltier, Wippe",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c57,493500,POINT (16.48873018331255 48.21270538656858),Lumbyepark,22,", Drehen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c58,493501,POINT (16.289386168873417 48.18004454538248),PA Küniglberg,13,"Hängematte, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Themenspiel Westernspielplatz, Wasserspiel, Wippen","Kleinkinderspielplatz, Themenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c59,493502,POINT (16.291249818088 48.18119827220697),PA Küniglberg,13,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c5a,493503,POINT (16.295273067979117 48.2306494705302),Schrammelpark,17,"Klettern, Rutsche, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c5b,493504,POINT (16.45609910555704 48.2554241365372),PA Aktivspielplatz,22,"Basketball, Fußball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c5c,493505,POINT (16.378064341343006 48.21697311248109),GA Ludwig-Hirsch-Platz,2,"Karussell, Spieltier, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c5d,493506,POINT (16.386727615244084 48.22287918428983),GA Volkertplatz,2,"Basketball, Hüpfen, Volleyball, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c5e,493507,POINT (16.404829258594063 48.23938538006798),Donaupark,22,"Basketball, Fußball, Klettern, Rutschen, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c5f,493508,POINT (16.405516360829253 48.238628899823524),Donaupark,22,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c60,493509,POINT (16.410936863058044 48.24174191967117),Donaupark,22,"Boccia, Tischtennis",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c61,493510,POINT (16.409824193537588 48.24207965442906),Donaupark,22,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c62,493511,POINT (16.411398298402947 48.242500382860435),Donaupark,22,"Squash, Tennis",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c63,493512,POINT (16.413390216243158 48.242342715503646),Donaupark,22,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c64,493513,POINT (16.41443014623286 48.24033693835242),Donaupark,22,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c65,493514,POINT (16.41458641209951 48.241687342334195),Donaupark,22,Brettspiel,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c66,493515,POINT (16.415708591708874 48.24123624365719),Donaupark,22,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c67,493516,POINT (16.415774095375422 48.239975390976454),Donaupark,22,Rodelhügel,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c68,493517,POINT (16.419316233158153 48.23937533166857),Donaupark,22,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c69,493518,POINT (16.417886608614793 48.23833916098042),Donaupark,22,", Balancieren, Drehen, Karussell, Klettern, Rutschen, Schaukeln, Trampolin, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c6a,493519,POINT (16.416137332000652 48.23784654931733),Donaupark,22,"Drehen, Karussell, Klettern, Rutschen, Sandkiste, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c6b,493520,POINT (16.417091114984483 48.2377648765832),Donaupark,22,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c6c,493521,POINT (16.377000804163806 48.237194140054434),PA Leithastraße,20,"Klettern, Rutschen, Sand-Matsch, Schaukeln, Spieltier, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c6d,493522,POINT (16.322082921461497 48.21851494779658),PA Clemens-Hofbauer-Platz,17,"Balancieren, Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Spieltier, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c6e,493523,POINT (16.476697182996745 48.25299011585391),Motorikpark,22,"Fitness, Trampolin",Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c6f,493524,POINT (16.477488402622892 48.2546401121527),Motorikpark,22,"Karussel, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c70,493525,POINT (16.478484244134904 48.25419181526874),Motorikpark,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c71,493526,POINT (16.477649737870472 48.25378946386206),Motorikpark,22,"Rutschen, Sand-Matsch, Schaukeln",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c72,493527,POINT (16.445613967556884 48.268227206707174),PA Langfeldgasse,21,"Basketball, Tischtennis","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c73,493528,POINT (16.347014015011858 48.1999619919659),GA Jenny-Steiner-Weg,7,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c74,493529,POINT (16.33078276921134 48.21755245277665),PA Ortliebgasse,17,"Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Spieltiere, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c75,493530,POINT (16.349838352840838 48.28189905032551),PA Kuchelau,19,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c76,493531,POINT (16.321200257697484 48.212806153839736),PA Wichtelgasse,16,"Klettern, Rutschen, Sandspielen, Schaukel, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c77,493532,POINT (16.341331564640004 48.25338102370039),Wilfanpark,19,"Klettern, Rutschen, Sandspielen, Schaukeln, Wipppen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c78,493533,POINT (16.337513889567266 48.250697183740485),Anna-Ehm-Park,19,"Balancieren, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c79,493534,POINT (16.47443935495167 48.222715099714215),GA Wonkaplatz,22,"Boccia, Drehen, Karussell, Wasserspiel","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c7a,493535,POINT (16.412980308358694 48.29715853220722),PA Edi-Finger-Straße,21,"Klettern, Sandspielen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c7b,493536,POINT (16.32595449631532 48.214803761210526),Lorenz-Bayer-Park,17,"Balancieren, Basketball, Fitness, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c7c,493537,POINT (16.3464277599355 48.20463710513328),Karl-Farkas-Park,7,"Balancieren, Basketball, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Volleyball, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c7d,493538,POINT (16.32478315631484 48.19737246712982),GA Kardinal-Rauscher-Platz,15,"Fitness, Karussell, Rutschen, Wasserspiel, Wippen","Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c7e,493539,POINT (16.332579837186742 48.18938835194751),Herklotzpark,15,"Rutschen, Sandspielen, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c7f,493540,POINT (16.267718302382885 48.14947994539921),Ölzeltpark,23,"Fitness, Fitnessgerät, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c80,493541,POINT (16.333989499999554 48.239121584583856),Hugo-Wolf-Park,19,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c81,493542,POINT (16.33445190713541 48.240238802148724),Hugo-Wolf-Park,19,"Drehen, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c82,493543,POINT (16.46937606939676 48.1543885726865),PA Flammweg,11,"Drehen, Karussell, Klettern, Rutschen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c83,493544,POINT (16.35760431304856 48.15287816176482),PA Wienerfeldsiedlung,10,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c84,493545,POINT (16.381046773500977 48.20364249098227),Stadtpark - Kinderpark,3,"Basketball, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Skaten, Spielhaus, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c85,493546,POINT (16.38151570374912 48.204766410663105),Stadtpark - Kinderpark,3,Rodelhügel,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c86,493547,POINT (16.445358493294112 48.26968354287306),PA Dopschstraße,21,"Klettern, Rutschen, Schaukeln, Spielhaus, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c87,493548,POINT (16.32848344665661 48.172914543221346),Theodor-Körner-Park,12,"Karussell, Klettern, Schaukeln, Volleyball, Wasserspiel","Ballspielplatz, Spielplatz, Wasserspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c88,493549,POINT (16.38877232652978 48.145330675498265),PA Ada-Christen-Gasse,10,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c89,493550,POINT (16.38396596980369 48.179333162868204),Helmut-Zilk-Park,10,"Klettern, Motorikspielplatz, Rutschen, Sandspielen, Schaukeln, Spielhaus","Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c8a,493551,POINT (16.342325759739573 48.220909191527056),Anton-Baumann-Park,18,"Balancieren, Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c8b,493552,POINT (16.377781168845864 48.24913772497116),Schmetterlingspark,20,"Basketball, Fußball, Hüpfen, Karussell, Klettern, Rutschen, Sand-Matsch, Schaukeln, Seilbahn, Tischtennis, Wasserspiel","Ballspielkäfig, Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c8c,493553,POINT (16.398471605778337 48.191383354472194),Waisenhauspark,3,"Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c8d,493554,POINT (16.290380111425026 48.158756076490214),PA Schluckergasse,13,Boccia,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c8e,493555,POINT (16.290778363387524 48.159606527214834),PA Schluckergasse,13,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c8f,493556,POINT (16.497285337504653 48.22521219356125),Yella-Hertzka-Park,22,Bewegung,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c90,493557,POINT (16.502500184612497 48.227718154441625),Yella-Hertzka-Park,22,Wasserspiel,Wasserspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c91,493558,POINT (16.497714899043473 48.226052600186485),Yella-Hertzka-Park,22,"Balancieren, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wasserspiel, Wippen",Kleinkinderspielplatz,
